Project,TC,Approach,Policy,FromNode,ToNode
jpf,TC_Version_Set,SALSA,0-1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:append
jpf,TC_Version_Set,SALSA,0-1-CFA,org.java.plugin.registry.Version:equals,java.lang.String:equalsIgnoreCase
jpf,TC_Version_Set,SALSA,0-1-CFA,org.java.plugin.registry.Version:compareTo,java.lang.String:toLowerCase
jpf,TC_Version_Set,SALSA,0-1-CFA,org.java.plugin.registry.Version:compareTo,java.lang.ClassCastException:<init>
jpf,TC_Version_Set,SALSA,0-1-CFA,org.java.plugin.registry.Version:compareTo,org.java.plugin.registry.Version:equals
jpf,TC_Version_Set,SALSA,0-1-CFA,org.java.plugin.registry.Version:compareTo,java.lang.String:compareTo
jpf,TC_Version_Array,SENECA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,salsa.model.ObjectOutputStream:writeObject
jpf,TC_Version_Array,SENECA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,org.java.plugin.registry.Version:toString
jpf,TC_Version_Array,SENECA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
jpf,TC_Version_Array,SENECA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:toString
jpf,TC_Version_Array,SENECA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:<init>
jpf,TC_Version_Array,SENECA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:append
jpf,TC_Version_Simple,WALA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Throwable:toString
jpf,TC_Version_Simple,WALA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.String:toString
jpf,TC_Version_Simple,WALA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Object:toString
jpf,TC_Version_Simple,WALA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Class:toString
jpf,TC_Version_Simple,WALA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
jpf,TC_Version_Simple,WALA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:toString
jpf,TC_Version_Simple,WALA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:<init>
jpf,TC_Version_Simple,WALA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:append
jpf,TC_Version_Map,SALSA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,salsa.model.ObjectOutputStream:writeObject
jpf,TC_Version_Map,SALSA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
jpf,TC_Version_Map,SALSA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:toString
jpf,TC_Version_Map,SALSA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:<init>
jpf,TC_Version_Map,SALSA,1-CFA,org.java.plugin.registry.Version:parseString,java.lang.StringBuffer:append
jpf,TC_Version_Map,SALSA,1-CFA,org.java.plugin.registry.Version:hashCode,org.java.plugin.registry.Version:toString
jpf,TC_Version_Map,SALSA,1-CFA,org.java.plugin.registry.Version:hashCode,java.lang.String:hashCode
